t_s,cmd_hz,meas_hz,meas_a
17.9032,600.000,592.90,4.80
18.0058,600.000,592.90,4.80
18.1067,600.000,592.90,4.80
18.2052,600.000,592.90,4.80
18.3061,600.000,592.90,4.80
18.4071,600.000,592.90,4.80
18.5061,600.000,592.90,4.80
18.6058,600.000,592.90,4.80
18.7060,600.000,592.90,4.80
18.8042,600.000,592.90,4.80
18.9038,600.000,592.90,4.80
19.0061,600.000,592.90,4.80
19.1080,600.000,592.90,4.80
19.2060,600.000,592.90,4.80
19.3056,600.000,592.90,4.80
19.4056,600.000,592.90,4.90
19.5058,600.000,592.90,4.90
19.6074,600.000,592.90,4.90
19.7049,600.000,592.90,4.90
19.8007,600.000,592.90,4.90
19.9072,600.000,592.90,4.90
20.0045,600.000,592.90,4.90
20.1057,600.000,592.90,4.90
20.2056,600.000,592.90,4.80
20.3020,600.000,592.90,4.80
20.4069,600.000,592.90,4.80
20.5060,600.000,592.90,4.80
20.6015,600.000,592.90,4.80
20.7060,600.000,592.90,4.80
20.8060,600.000,592.90,4.80
20.9025,600.000,592.90,4.80
21.0059,600.000,592.90,4.80
21.1054,600.000,592.90,4.80
21.2061,600.000,592.90,4.80
21.3006,600.000,592.90,4.80
21.4043,600.000,592.90,4.80
21.5062,600.000,592.90,4.80
21.6016,600.000,592.90,4.80
21.7058,600.000,592.90,4.80
21.8061,600.000,592.90,4.80
21.9049,600.000,592.90,4.80
22.0055,600.000,592.90,4.80
22.1015,600.000,592.90,4.80
22.2015,600.000,592.90,4.80
22.3021,600.000,592.90,4.80
22.4035,600.000,592.90,4.90
22.5059,600.000,592.90,4.90
22.6034,600.000,592.90,4.90
22.7025,600.000,592.90,4.80
22.8062,600.000,592.90,4.80
22.9025,600.000,592.90,4.80
23.0058,600.000,592.90,4.80
23.1022,600.000,592.90,4.80
23.2069,600.000,592.90,4.80
23.3022,600.000,592.90,4.80
23.4026,600.000,592.90,4.80
23.5068,600.000,592.90,4.80
23.6009,600.000,592.90,4.80
23.7034,600.000,592.90,4.80
23.8060,600.000,592.90,4.80
23.9049,600.000,592.90,4.80
24.0077,600.000,592.90,4.80
24.1061,600.000,592.90,4.80
24.2047,600.000,592.90,4.80
24.3058,600.000,592.90,4.80
24.4062,600.000,592.90,4.80
24.5069,600.000,592.90,4.80
24.6057,600.000,592.90,4.80
24.7061,600.000,592.90,4.80
24.8062,600.000,592.90,4.80
24.9061,600.000,592.90,4.80
25.0071,600.000,592.90,4.90
25.1062,600.000,592.90,4.90
25.2062,600.000,592.90,4.90
25.3054,600.000,592.90,4.90
25.4021,600.000,592.90,4.90
25.5028,600.000,592.90,4.80
25.6059,600.000,592.90,4.80
25.7068,600.000,592.90,4.90
25.8057,600.000,592.90,4.90
25.9060,600.000,592.90,4.90
26.0034,600.000,592.90,4.80
26.1028,600.000,592.90,4.80
26.2072,600.000,592.90,4.80
26.3061,600.000,592.90,4.80
26.4023,600.000,592.90,4.80
26.5038,600.000,592.90,4.80
26.6061,600.000,592.90,4.80
26.7020,600.000,592.90,4.80
26.8021,600.000,592.90,4.80
26.9034,600.000,592.90,4.80
27.0067,600.000,592.90,4.80
27.1058,600.000,592.90,4.80
27.2059,600.000,592.90,4.80
27.3018,600.000,592.90,4.80
27.4016,600.000,592.90,4.80
27.5067,600.000,592.90,4.80
27.6008,600.000,592.90,4.80
27.7041,600.000,592.90,4.80
27.8050,600.000,592.90,4.80
27.9059,600.000,592.90,4.80
28.0072,600.000,592.90,4.90
28.1021,600.000,592.90,4.90
28.2009,600.000,592.90,4.90
28.3015,600.000,592.90,4.90
28.4023,600.000,592.90,4.90
28.5025,600.000,592.90,4.90
28.6051,600.000,592.90,4.90
28.7049,600.000,592.90,4.80
28.8051,600.000,592.90,4.80
28.9061,600.000,592.90,4.80
29.0076,600.000,592.90,4.90
29.1060,600.000,592.90,4.90
29.2056,600.000,592.90,4.90
29.3057,600.000,592.90,4.80
29.4023,600.000,592.90,4.80
29.5055,600.000,592.90,4.80
29.6045,600.000,592.90,4.80
29.7076,600.000,592.90,4.80
29.8062,600.000,592.90,4.80
29.9058,600.000,592.90,4.80
