t_s,cmd_hz,meas_hz,meas_a
20.2009,600.000,592.90,4.80
20.3032,600.000,592.90,4.80
20.4349,600.000,592.90,4.80
20.5332,600.000,592.90,4.80
20.6026,600.000,592.90,4.80
20.7034,600.000,592.90,4.90
20.8332,600.000,592.90,4.90
20.9342,600.000,592.90,4.90
21.0008,600.000,592.90,4.90
21.1334,600.000,592.90,4.90
21.2020,600.000,592.90,4.90
21.3333,600.000,592.90,4.90
21.4341,600.000,592.90,4.80
21.5333,600.000,592.90,4.80
21.6332,600.000,592.90,4.80
21.7028,600.000,592.90,4.80
21.8026,600.000,592.90,4.80
21.9343,600.000,592.90,4.80
22.0030,600.000,592.90,4.80
22.1020,600.000,592.90,4.80
22.2333,600.000,592.90,4.90
22.3016,600.000,592.90,4.90
22.4038,600.000,592.90,4.80
22.5334,600.000,592.90,4.80
22.6014,600.000,592.90,4.80
22.7334,600.000,592.90,4.80
22.8335,600.000,592.90,4.80
22.9347,600.000,592.90,4.80
23.0011,600.000,592.90,4.80
23.1028,600.000,592.90,4.80
23.2334,600.000,592.90,4.80
23.3018,600.000,592.90,4.80
23.4343,600.000,592.90,4.80
23.5335,600.000,592.90,4.80
23.6334,600.000,592.90,4.80
23.7042,600.000,592.90,4.80
23.8028,600.000,592.90,4.90
23.9029,600.000,592.90,4.90
24.0353,600.000,592.90,4.90
24.1011,600.000,592.90,4.90
24.2333,600.000,592.90,4.90
24.3333,600.000,592.90,4.90
24.4334,600.000,592.90,4.90
24.5352,600.000,592.90,4.90
24.6015,600.000,592.90,4.90
24.7337,600.000,592.90,4.90
24.8336,600.000,592.90,4.80
24.9336,600.000,592.90,4.80
25.0354,600.000,592.90,4.80
25.1017,600.000,592.90,4.80
25.2336,600.000,592.90,4.80
25.3030,600.000,592.90,4.80
25.4022,600.000,592.90,4.80
25.5355,600.000,592.90,4.80
25.6337,600.000,592.90,4.80
25.7018,600.000,592.90,4.80
25.8338,600.000,592.90,4.80
25.9338,600.000,592.90,4.80
26.0360,600.000,592.90,4.80
26.1334,600.000,592.90,4.80
26.2027,600.000,592.90,4.80
26.3035,600.000,592.90,4.90
26.4339,600.000,592.90,4.90
26.5356,600.000,592.90,4.90
26.6020,600.000,592.90,4.90
26.7337,600.000,592.90,4.90
26.8337,600.000,592.90,4.80
26.9025,600.000,592.90,4.80
27.0039,600.000,592.90,4.80
27.1010,600.000,592.90,4.80
27.2348,600.000,592.90,4.80
27.3025,600.000,592.90,4.80
27.4337,600.000,592.90,4.80
27.5351,600.000,592.90,4.80
27.6026,600.000,592.90,4.80
27.7338,600.000,592.90,4.80
27.8337,600.000,592.90,4.80
27.9337,600.000,592.90,4.80
28.0346,600.000,592.90,4.80
28.1337,600.000,592.90,4.80
28.2336,600.000,592.90,4.80
28.3337,600.000,592.90,4.80
28.4337,600.000,592.90,4.80
28.5348,600.000,592.90,4.80
28.6338,600.000,592.90,4.80
28.7336,600.000,592.90,4.80
28.8337,600.000,592.90,4.80
28.9337,600.000,592.90,4.80
29.0348,600.000,592.90,4.80
29.1339,600.000,592.90,4.80
29.2034,600.000,592.90,4.80
29.3339,600.000,592.90,4.80
29.4339,600.000,592.90,4.80
29.5349,600.000,592.90,4.90
29.6028,600.000,592.90,4.90
29.7034,600.000,592.90,4.90
29.8338,600.000,592.90,4.90
29.9026,600.000,592.90,4.90
