t_s,cmd_hz,meas_hz,meas_a
9.8513,678.532,687.40,5.10
9.9028,676.041,687.40,5.10
9.9510,673.432,687.40,5.10
10.0032,670.711,681.40,5.00
10.0524,667.880,681.40,5.00
10.1015,664.945,681.40,5.00
10.1524,661.909,681.40,5.00
10.2029,658.779,681.40,5.00
10.2559,655.557,681.40,5.00
10.3018,652.250,669.60,4.80
10.3555,648.862,669.60,4.80
10.4026,645.399,669.60,4.80
10.4523,641.866,669.60,4.80
10.5031,638.268,657.80,4.80
10.5553,634.612,657.80,4.80
10.6027,630.902,657.80,4.80
10.6536,627.144,657.80,4.80
10.7021,623.345,657.80,4.80
10.7533,619.509,657.80,4.80
10.8023,615.643,640.20,4.60
10.8548,611.754,640.20,4.60
10.9053,607.846,640.20,4.60
10.9546,603.926,640.20,4.60
11.0068,600.000,625.40,4.50
11.0526,596.074,625.40,4.50
11.1024,592.154,625.40,4.50
11.1524,588.246,625.40,4.50
11.2025,584.357,625.40,4.50
11.2524,580.491,625.40,4.50
11.3046,576.655,601.80,4.50
11.3524,572.856,601.80,4.50
11.4026,569.098,601.80,4.50
11.4525,565.388,601.80,4.50
11.5045,561.732,587.00,4.40
11.5526,558.134,587.00,4.40
11.6024,554.601,587.00,4.40
11.6525,551.138,587.00,4.40
11.7034,547.750,587.00,4.40
11.7559,544.443,587.00,4.40
11.8033,541.221,563.40,4.40
11.8540,538.091,563.40,4.40
11.9058,535.055,563.40,4.40
11.9544,532.120,563.40,4.40
12.0070,529.289,548.70,4.40
12.0512,526.568,548.70,4.40
12.1024,523.959,548.70,4.40
12.1526,521.468,548.70,4.40
12.2060,519.098,548.70,4.40
12.2524,516.853,548.70,4.40
12.3030,514.736,528.00,4.40
12.3525,512.750,528.00,4.40
12.4059,510.899,528.00,4.40
12.4516,509.186,528.00,4.40
12.5072,507.612,519.20,4.40
12.5560,506.181,519.20,4.40
12.6025,504.894,519.20,4.40
12.6559,503.754,519.20,4.40
12.7024,502.763,519.20,4.40
12.7525,501.921,519.20,4.40
12.8040,501.231,504.40,4.40
12.8523,500.693,504.40,4.40
12.9024,500.308,504.40,4.40
12.9525,500.077,504.40,4.40
13.0047,500.000,498.60,4.40
13.0524,500.000,498.60,4.40
13.1053,500.000,498.60,4.40
13.1518,500.000,498.60,4.40
13.2024,500.000,498.60,4.40
13.2524,500.000,498.60,4.40
13.3023,500.000,495.60,4.50
13.3554,500.000,495.60,4.50
13.4025,500.000,495.60,4.50
13.4524,500.000,495.60,4.50
13.5071,500.000,492.60,4.50
13.5525,500.000,492.60,4.50
13.6028,500.000,492.60,4.50
13.6513,500.000,492.60,4.50
13.7026,500.000,492.60,4.50
13.7524,500.000,492.60,4.50
13.8054,500.000,492.60,4.50
13.8523,500.000,492.60,4.50
13.9051,500.000,492.60,4.50
13.9548,500.000,492.60,4.50
14.0025,500.000,492.60,4.50
14.0521,500.000,492.60,4.50
14.1066,500.000,495.60,4.50
14.1556,500.000,495.60,4.50
14.2028,500.000,495.60,4.50
14.2526,500.000,495.60,4.50
14.3023,500.000,495.60,4.50
14.3554,500.000,495.60,4.50
14.4025,500.000,495.60,4.50
14.4537,500.000,495.60,4.50
14.5013,500.000,495.60,4.50
14.5558,500.000,495.60,4.50
14.6042,500.000,495.60,4.50
14.6524,500.000,495.60,4.50
14.7026,500.000,495.60,4.50
14.7526,500.000,495.60,4.50
14.8028,500.000,495.60,4.50
14.8536,500.000,495.60,4.50
14.9053,500.000,492.60,4.50
14.9517,500.000,492.60,4.50
15.0026,500.000,492.60,4.50
15.0551,500.000,492.60,4.50
15.1074,500.000,492.60,4.50
15.1526,500.000,492.60,4.50
15.2028,500.000,492.60,4.50
15.2558,500.000,492.60,4.50
15.3026,500.000,492.60,4.50
15.3515,500.000,492.60,4.50
15.4059,500.000,492.60,4.50
15.4523,500.000,492.60,4.50
15.5027,500.000,492.60,4.50
15.5526,500.000,492.60,4.50
15.6042,500.000,492.60,4.50
15.6515,500.000,492.60,4.50
15.7025,500.000,492.60,4.50
15.7524,500.000,492.60,4.50
15.8032,500.000,492.60,4.50
15.8524,500.000,492.60,4.50
15.9014,500.000,495.60,4.50
15.9556,500.000,495.60,4.50
16.0009,500.000,495.60,4.50
16.0556,500.000,495.60,4.50
16.1068,500.000,495.60,4.50
16.1526,500.000,495.60,4.50
16.2060,500.000,495.60,4.50
16.2553,500.000,495.60,4.50
16.3026,500.000,495.60,4.50
16.3550,500.000,495.60,4.50
16.4061,500.000,495.60,4.60
16.4525,500.000,495.60,4.60
16.5026,500.000,495.60,4.60
16.5548,500.000,495.60,4.60
16.6039,500.000,495.60,4.60
16.6541,500.000,495.60,4.60
16.7035,500.000,495.60,4.60
16.7544,500.000,495.60,4.60
16.8026,500.000,495.60,4.60
16.8513,500.000,495.60,4.60
16.9023,500.000,492.60,4.60
16.9529,500.000,492.60,4.60
17.0038,500.000,492.60,4.60
17.0535,500.000,492.60,4.60
17.1034,500.000,492.60,4.60
17.1523,500.000,492.60,4.60
17.2041,500.000,492.60,4.60
17.2526,500.000,492.60,4.60
17.3026,500.000,492.60,4.60
17.3525,500.000,492.60,4.60
17.4025,500.000,492.60,4.50
17.4525,500.000,492.60,4.50
17.5024,500.000,492.60,4.50
17.5557,500.000,492.60,4.50
17.6052,500.000,492.60,4.50
17.6525,500.000,492.60,4.50
17.7042,500.000,492.60,4.50
17.7558,500.000,492.60,4.50
17.8043,500.000,492.60,4.50
17.8552,500.000,492.60,4.50
17.9022,500.000,495.60,4.50
17.9560,500.000,495.60,4.50
18.0026,500.000,495.60,4.50
18.0525,500.000,495.60,4.50
18.1069,500.000,495.60,4.50
18.1523,500.000,495.60,4.50
18.2060,500.000,495.60,4.50
18.2557,500.000,495.60,4.50
18.3026,500.000,495.60,4.50
18.3556,500.000,495.60,4.50
18.4024,500.000,495.60,4.50
18.4526,500.000,495.60,4.50
18.5056,500.000,495.60,4.50
18.5558,500.000,495.60,4.50
18.6032,500.000,495.60,4.50
18.6514,500.000,495.60,4.50
18.7034,500.000,495.60,4.50
18.7523,500.000,495.60,4.50
18.8069,500.000,495.60,4.50
18.8560,500.000,495.60,4.50
18.9060,500.000,495.60,4.50
18.9524,500.000,495.60,4.50
19.0025,500.000,495.60,4.50
19.0523,500.000,495.60,4.50
19.1038,500.000,492.60,4.50
19.1525,500.000,492.60,4.50
19.2046,500.000,492.60,4.50
19.2525,500.000,492.60,4.50
19.3025,500.000,492.60,4.50
19.3526,500.000,492.60,4.50
19.4023,500.000,492.60,4.50
19.4524,500.000,492.60,4.50
19.5060,500.000,492.60,4.50
19.5524,500.000,492.60,4.50
19.6064,500.000,492.60,4.50
19.6527,500.000,492.60,4.50
19.7026,500.000,492.60,4.50
19.7527,500.000,492.60,4.50
19.8027,500.000,492.60,4.50
19.8552,500.000,492.60,4.50
19.9024,500.000,495.60,4.50
19.9561,500.000,495.60,4.50
20.0058,500.000,495.60,4.50
20.0525,500.000,495.60,4.50
20.1023,500.000,495.60,4.50
20.1524,500.000,495.60,4.50
20.2058,500.000,495.60,4.50
20.2554,500.000,495.60,4.50
20.3057,500.000,495.60,4.50
20.3526,500.000,495.60,4.50
20.4025,500.000,495.60,4.50
20.4526,500.000,495.60,4.50
20.5027,500.000,495.60,4.50
20.5526,500.000,495.60,4.50
20.6054,500.000,495.60,4.50
20.6541,500.000,495.60,4.50
20.7026,500.000,495.60,4.50
20.7556,500.000,495.60,4.50
20.8027,500.000,495.60,4.50
20.8527,500.000,495.60,4.50
20.9040,500.000,492.60,4.50
20.9525,500.000,492.60,4.50
21.0027,500.000,492.60,4.50
21.0525,500.000,492.60,4.50
21.1070,500.000,492.60,4.50
21.1530,500.000,492.60,4.50
21.2027,500.000,492.60,4.50
21.2525,500.000,492.60,4.50
21.3026,500.000,492.60,4.50
21.3536,500.000,492.60,4.50
21.4045,500.000,492.60,4.50
21.4557,500.000,492.60,4.50
21.5060,500.000,492.60,4.50
21.5526,500.000,492.60,4.50
21.6059,500.000,492.60,4.50
21.6527,500.000,492.60,4.50
21.7043,500.000,492.60,4.50
21.7525,500.000,492.60,4.50
21.8061,500.000,492.60,4.50
21.8551,500.000,492.60,4.50
21.9027,500.000,492.60,4.50
21.9558,500.000,492.60,4.50
22.0030,500.000,495.60,4.50
22.0556,500.000,495.60,4.50
22.1026,500.000,495.60,4.50
22.1523,500.000,495.60,4.50
22.2022,500.000,495.60,4.50
22.2557,500.000,495.60,4.50
22.3027,500.000,495.60,4.50
22.3552,500.000,495.60,4.50
22.4032,500.000,495.60,4.50
22.4555,500.000,495.60,4.50
22.5057,500.000,495.60,4.50
22.5557,500.000,495.60,4.50
22.6055,500.000,495.60,4.50
22.6524,500.000,495.60,4.50
22.7040,500.000,495.60,4.50
22.7525,500.000,495.60,4.50
22.8015,500.000,495.60,4.50
22.8525,500.000,495.60,4.50
22.9029,500.000,495.60,4.50
22.9513,500.000,495.60,4.50
