t_s,cmd_hz,meas_hz,meas_a
6.5534,1898.082,1832.00,14.50
6.6031,1903.647,1832.00,14.50
6.6513,1909.284,1832.00,14.50
6.7035,1914.983,1832.00,14.50
6.7556,1920.736,1832.00,14.50
6.8059,1926.535,1849.60,14.70
6.8557,1932.369,1849.60,14.70
6.9060,1938.231,1849.60,14.70
6.9542,1944.111,1849.60,14.70
7.0075,1950.000,1882.10,15.30
7.0511,1955.889,1882.10,15.30
7.1016,1961.769,1882.10,15.30
7.1559,1967.631,1882.10,15.30
7.2060,1973.465,1882.10,15.30
7.2519,1979.264,1882.10,15.30
7.3027,1985.017,1905.70,15.60
7.3534,1990.716,1905.70,15.60
7.4047,1996.353,1905.70,15.60
7.4544,2001.918,1905.70,15.60
7.5034,2007.403,1938.20,16.20
7.5558,2012.799,1938.20,16.20
7.6059,2018.099,1938.20,16.20
7.6558,2023.293,1938.20,16.20
7.7066,2028.375,1961.80,16.60
7.7559,2033.336,1961.80,16.60
7.8061,2038.168,1961.80,16.60
7.8560,2042.864,1961.80,16.60
7.9058,2047.417,1961.80,16.60
7.9559,2051.820,1961.80,16.60
8.0048,2056.066,1994.20,17.20
8.0561,2060.148,1994.20,17.20
8.1025,2064.061,1994.20,17.20
8.1561,2067.798,1994.20,17.20
8.2039,2071.353,1994.20,17.20
8.2530,2074.720,1994.20,17.20
8.3019,2077.896,2026.60,17.60
8.3558,2080.874,2026.60,17.60
8.4017,2083.651,2026.60,17.60
8.4549,2086.221,2026.60,17.60
8.5078,2088.582,2044.40,17.80
8.5559,2090.729,2044.40,17.80
8.6062,2092.658,2044.40,17.80
8.6526,2094.368,2044.40,17.80
8.7060,2095.855,2044.40,17.80
8.7554,2097.118,2044.40,17.80
8.8058,2098.153,2062.00,18.10
8.8561,2098.960,2062.00,18.10
8.9060,2099.538,2062.00,18.10
8.9560,2099.884,2062.00,18.10
9.0078,2100.000,2070.90,18.20
9.0559,2099.884,2070.90,18.20
9.1061,2099.538,2070.90,18.20
9.1560,2098.960,2070.90,18.20
9.2023,2098.153,2070.90,18.20
9.2560,2097.118,2070.90,18.20
9.3067,2095.855,2079.80,18.20
9.3556,2094.368,2079.80,18.20
9.4059,2092.658,2079.80,18.20
9.4536,2090.729,2079.80,18.20
9.5057,2088.582,2079.80,18.20
9.5558,2086.221,2079.80,18.20
9.6076,2083.651,2076.80,18.20
9.6548,2080.874,2076.80,18.20
9.7020,2077.896,2076.80,18.20
9.7562,2074.720,2076.80,18.20
9.8060,2071.353,2076.80,18.20
9.8559,2067.798,2076.80,18.20
9.9047,2064.061,2073.80,17.90
9.9554,2060.148,2073.80,17.90
10.0058,2056.066,2073.80,17.90
10.0511,2051.820,2073.80,17.90
10.1075,2047.417,2059.10,17.40
10.1562,2042.864,2059.10,17.40
10.2060,2038.168,2059.10,17.40
10.2541,2033.336,2059.10,17.40
10.3043,2028.375,2059.10,17.40
10.3555,2023.293,2059.10,17.40
10.4031,2018.099,2047.30,17.10
10.4542,2012.799,2047.30,17.10
10.5014,2007.403,2047.30,17.10
10.5558,2001.918,2047.30,17.10
10.6075,1996.353,2020.80,16.60
10.6531,1990.716,2020.80,16.60
10.7058,1985.017,2020.80,16.60
10.7557,1979.264,2020.80,16.60
10.8057,1973.465,2020.80,16.60
10.8557,1967.631,2020.80,16.60
10.9046,1961.769,2000.10,16.20
10.9557,1955.889,2000.10,16.20
11.0059,1950.000,2000.10,16.20
11.0559,1944.111,2000.10,16.20
11.1078,1938.231,1967.60,15.60
11.1560,1932.369,1967.60,15.60
11.2036,1926.535,1967.60,15.60
11.2541,1920.736,1967.60,15.60
11.3059,1914.983,1967.60,15.60
11.3533,1909.284,1967.60,15.60
11.4061,1903.647,1947.00,15.10
11.4549,1898.082,1947.00,15.10
11.5059,1892.597,1947.00,15.10
11.5528,1887.201,1947.00,15.10
11.6075,1881.901,1911.60,14.60
11.6557,1876.707,1911.60,14.60
11.7059,1871.625,1911.60,14.60
11.7558,1866.664,1911.60,14.60
11.8061,1861.832,1911.60,14.60
11.8518,1857.136,1911.60,14.60
11.9022,1852.583,1888.00,14.40
11.9559,1848.180,1888.00,14.40
12.0060,1843.934,1888.00,14.40
12.0559,1839.852,1888.00,14.40
12.1073,1835.939,1855.60,14.00
12.1558,1832.202,1855.60,14.00
12.2058,1828.647,1855.60,14.00
12.2559,1825.280,1855.60,14.00
12.3022,1822.104,1855.60,14.00
12.3507,1819.126,1855.60,14.00
12.4058,1816.349,1834.90,13.90
12.4512,1813.779,1834.90,13.90
12.5058,1811.418,1834.90,13.90
12.5540,1809.271,1834.90,13.90
12.6076,1807.342,1811.30,13.70
12.6558,1805.632,1811.30,13.70
12.7060,1804.145,1811.30,13.70
12.7557,1802.882,1811.30,13.70
12.8061,1801.847,1811.30,13.70
12.8556,1801.040,1811.30,13.70
12.9021,1800.462,1799.50,13.60
12.9558,1800.116,1799.50,13.60
13.0061,1800.000,1799.50,13.60
13.0558,1800.000,1799.50,13.60
13.1076,1800.000,1784.80,13.60
13.1516,1800.000,1784.80,13.60
13.2060,1800.000,1784.80,13.60
13.2559,1800.000,1784.80,13.60
13.3059,1800.000,1784.80,13.60
13.3519,1800.000,1784.80,13.60
13.4057,1800.000,1781.80,13.60
13.4544,1800.000,1781.80,13.60
13.5058,1800.000,1781.80,13.60
13.5557,1800.000,1781.80,13.60
13.6068,1800.000,1778.80,13.60
13.6516,1800.000,1778.80,13.60
13.7059,1800.000,1778.80,13.60
13.7559,1800.000,1778.80,13.60
13.8061,1800.000,1778.80,13.60
13.8558,1800.000,1778.80,13.60
13.9059,1800.000,1778.80,13.60
13.9511,1800.000,1778.80,13.60
14.0057,1800.000,1778.80,13.60
14.0560,1800.000,1778.80,13.60
14.1036,1800.000,1778.80,13.60
14.1509,1800.000,1778.80,13.60
14.2059,1800.000,1778.80,13.60
14.2520,1800.000,1778.80,13.60
14.3076,1800.000,1778.80,13.70
14.3518,1800.000,1778.80,13.70
14.4038,1800.000,1778.80,13.70
14.4510,1800.000,1778.80,13.70
14.5057,1800.000,1778.80,13.70
14.5557,1800.000,1778.80,13.70
14.6030,1800.000,1778.80,13.70
14.6556,1800.000,1778.80,13.70
14.7051,1800.000,1778.80,13.70
14.7535,1800.000,1778.80,13.70
14.8013,1800.000,1778.80,13.70
14.8557,1800.000,1778.80,13.70
14.9058,1800.000,1778.80,13.60
14.9556,1800.000,1778.80,13.60
15.0060,1800.000,1778.80,13.60
15.0512,1800.000,1778.80,13.60
15.1074,1800.000,1778.80,13.60
15.1559,1800.000,1778.80,13.60
15.2061,1800.000,1778.80,13.60
15.2558,1800.000,1778.80,13.60
15.3012,1800.000,1778.80,13.60
15.3553,1800.000,1778.80,13.60
15.4026,1800.000,1778.80,13.60
15.4546,1800.000,1778.80,13.60
15.5017,1800.000,1778.80,13.60
15.5557,1800.000,1778.80,13.60
15.6029,1800.000,1778.80,13.60
15.6560,1800.000,1778.80,13.60
15.7077,1800.000,1778.80,13.60
15.7525,1800.000,1778.80,13.60
15.8022,1800.000,1778.80,13.60
15.8558,1800.000,1778.80,13.60
15.9035,1800.000,1778.80,13.60
15.9557,1800.000,1778.80,13.60
16.0060,1800.000,1778.80,13.60
16.0523,1800.000,1778.80,13.60
16.1042,1800.000,1778.80,13.60
16.1559,1800.000,1778.80,13.60
16.2052,1800.000,1778.80,13.60
16.2557,1800.000,1778.80,13.60
16.3057,1800.000,1778.80,13.60
16.3531,1800.000,1778.80,13.60
16.4050,1800.000,1778.80,13.60
16.4514,1800.000,1778.80,13.60
16.5057,1800.000,1778.80,13.60
16.5557,1800.000,1778.80,13.60
16.6057,1800.000,1778.80,13.60
16.6558,1800.000,1778.80,13.60
16.7078,1800.000,1778.80,13.60
16.7514,1800.000,1778.80,13.60
16.8058,1800.000,1778.80,13.60
16.8510,1800.000,1778.80,13.60
16.9059,1800.000,1778.80,13.60
16.9510,1800.000,1778.80,13.60
17.0059,1800.000,1778.80,13.50
17.0521,1800.000,1778.80,13.50
17.1059,1800.000,1778.80,13.50
17.1541,1800.000,1778.80,13.50
17.2070,1800.000,1778.80,13.60
17.2558,1800.000,1778.80,13.60
17.3027,1800.000,1778.80,13.60
17.3529,1800.000,1778.80,13.60
17.4059,1800.000,1778.80,13.60
17.4525,1800.000,1778.80,13.60
17.5058,1800.000,1778.80,13.70
17.5536,1800.000,1778.80,13.70
17.6058,1800.000,1778.80,13.70
17.6538,1800.000,1778.80,13.70
17.7055,1800.000,1778.80,13.60
17.7557,1800.000,1778.80,13.60
17.8059,1800.000,1778.80,13.60
17.8542,1800.000,1778.80,13.60
17.9074,1800.000,1778.80,13.60
17.9511,1800.000,1778.80,13.60
18.0056,1800.000,1778.80,13.60
18.0555,1800.000,1778.80,13.60
18.1056,1800.000,1778.80,13.60
18.1541,1800.000,1778.80,13.60
18.2072,1800.000,1778.80,13.60
18.2530,1800.000,1778.80,13.60
18.3040,1800.000,1778.80,13.60
18.3553,1800.000,1778.80,13.60
18.4058,1800.000,1778.80,13.60
18.4534,1800.000,1778.80,13.60
18.5057,1800.000,1778.80,13.70
18.5546,1800.000,1778.80,13.70
18.6016,1800.000,1778.80,13.70
18.6512,1800.000,1778.80,13.70
18.7072,1800.000,1778.80,13.70
18.7533,1800.000,1778.80,13.70
18.8060,1800.000,1778.80,13.70
18.8558,1800.000,1778.80,13.70
18.9013,1800.000,1778.80,13.70
18.9535,1800.000,1778.80,13.70
19.0048,1800.000,1778.80,13.60
19.0558,1800.000,1778.80,13.60
19.1060,1800.000,1778.80,13.60
19.1530,1800.000,1778.80,13.60
19.2037,1800.000,1778.80,13.60
19.2517,1800.000,1778.80,13.60
19.3057,1800.000,1778.80,13.60
19.3536,1800.000,1778.80,13.60
19.4016,1800.000,1778.80,13.60
19.4532,1800.000,1778.80,13.60
19.5041,1800.000,1778.80,13.70
19.5559,1800.000,1778.80,13.70
19.6059,1800.000,1778.80,13.70
19.6534,1800.000,1778.80,13.70
19.7076,1800.000,1778.80,13.70
19.7558,1800.000,1778.80,13.70
19.8059,1800.000,1778.80,13.70
19.8557,1800.000,1778.80,13.70
19.9059,1800.000,1778.80,13.70
19.9558,1800.000,1778.80,13.70
20.0027,1800.000,1778.80,13.60
20.0527,1800.000,1778.80,13.60
20.1056,1800.000,1778.80,13.60
20.1556,1800.000,1778.80,13.60
20.2066,1800.000,1778.80,13.60
20.2560,1800.000,1778.80,13.60
20.3059,1800.000,1778.80,13.60
20.3559,1800.000,1778.80,13.60
20.4013,1800.000,1778.80,13.60
20.4557,1800.000,1778.80,13.60
20.5055,1800.000,1778.80,13.70
20.5555,1800.000,1778.80,13.70
20.6057,1800.000,1778.80,13.70
20.6520,1800.000,1778.80,13.70
20.7056,1800.000,1778.80,13.70
20.7561,1800.000,1778.80,13.70
20.8061,1800.000,1778.80,13.70
20.8558,1800.000,1778.80,13.70
20.9079,1800.000,1778.80,13.70
20.9520,1800.000,1778.80,13.70
21.0029,1800.000,1778.80,13.70
21.0560,1800.000,1778.80,13.70
21.1020,1800.000,1778.80,13.70
21.1516,1800.000,1778.80,13.70
21.2034,1800.000,1778.80,13.70
21.2558,1800.000,1778.80,13.70
21.3021,1800.000,1778.80,13.70
21.3541,1800.000,1778.80,13.70
21.4019,1800.000,1778.80,13.70
21.4544,1800.000,1778.80,13.70
21.5059,1800.000,1778.80,13.70
21.5518,1800.000,1778.80,13.70
21.6036,1800.000,1778.80,13.70
21.6526,1800.000,1778.80,13.70
21.7055,1800.000,1778.80,13.70
21.7557,1800.000,1778.80,13.70
21.8072,1800.000,1778.80,13.70
21.8525,1800.000,1778.80,13.70
21.9060,1800.000,1778.80,13.70
21.9559,1800.000,1778.80,13.70
22.0061,1800.000,1778.80,13.70
22.0518,1800.000,1778.80,13.70
22.1058,1800.000,1778.80,13.60
22.1559,1800.000,1778.80,13.60
22.2032,1800.000,1778.80,13.60
22.2558,1800.000,1778.80,13.60
22.3075,1800.000,1778.80,13.60
22.3557,1800.000,1778.80,13.60
22.4015,1800.000,1778.80,13.60
22.4543,1800.000,1778.80,13.60
22.5009,1800.000,1778.80,13.60
22.5526,1800.000,1778.80,13.60
22.6027,1800.000,1778.80,13.60
22.6522,1800.000,1778.80,13.60
22.7018,1800.000,1778.80,13.60
22.7557,1800.000,1778.80,13.60
22.8078,1800.000,1778.80,13.60
22.8514,1800.000,1778.80,13.60
22.9018,1800.000,1778.80,13.60
22.9557,1800.000,1778.80,13.60
