t_s,cmd_hz,meas_hz,meas_a
11.1370,600.000,592.90,4.80
11.2039,600.000,592.90,4.80
11.3387,600.000,592.90,4.80
11.4056,600.000,592.90,4.80
11.5045,600.000,592.90,4.80
11.6032,600.000,592.90,4.80
11.7030,600.000,592.90,4.80
11.8384,600.000,592.90,4.80
11.9020,600.000,592.90,4.80
12.0025,600.000,592.90,4.80
12.1048,600.000,592.90,4.80
12.2050,600.000,592.90,4.80
12.3058,600.000,592.90,4.80
12.4031,600.000,592.90,4.80
12.5042,600.000,592.90,4.80
12.6031,600.000,592.90,4.80
12.7371,600.000,592.90,4.80
12.8385,600.000,592.90,4.80
12.9015,600.000,592.90,4.80
13.0370,600.000,592.90,4.80
13.1370,600.000,592.90,4.80
13.2033,600.000,592.90,4.80
13.3039,600.000,592.90,4.80
13.4053,600.000,592.90,4.80
13.5385,600.000,592.90,4.80
13.6370,600.000,592.90,4.80
13.7370,600.000,592.90,4.80
13.8384,600.000,592.90,4.80
13.9040,600.000,592.90,4.80
14.0371,600.000,592.90,4.80
14.1371,600.000,592.90,4.90
14.2026,600.000,592.90,4.90
14.3378,600.000,592.90,4.90
14.4370,600.000,592.90,4.90
14.5031,600.000,592.90,4.90
14.6048,600.000,592.90,4.80
14.7371,600.000,592.90,4.80
14.8386,600.000,592.90,4.80
14.9373,600.000,592.90,4.80
15.0035,600.000,592.90,4.80
15.1023,600.000,592.90,4.80
15.2023,600.000,592.90,4.80
15.3388,600.000,592.90,4.80
15.4012,600.000,592.90,4.80
15.5030,600.000,592.90,4.80
15.6371,600.000,592.90,4.80
15.7370,600.000,592.90,4.80
15.8386,600.000,592.90,4.80
15.9371,600.000,592.90,4.80
16.0371,600.000,592.90,4.80
16.1371,600.000,592.90,4.90
16.2053,600.000,592.90,4.90
16.3387,600.000,592.90,4.90
16.4374,600.000,592.90,4.90
16.5033,600.000,592.90,4.90
16.6370,600.000,592.90,4.80
16.7029,600.000,592.90,4.80
16.8022,600.000,592.90,4.80
16.9380,600.000,592.90,4.80
17.0047,600.000,592.90,4.80
17.1021,600.000,592.90,4.80
17.2371,600.000,592.90,4.80
17.3373,600.000,592.90,4.80
17.4387,600.000,592.90,4.80
17.5372,600.000,592.90,4.80
17.6371,600.000,592.90,4.80
17.7034,600.000,592.90,4.80
17.8042,600.000,592.90,4.80
17.9040,600.000,592.90,4.80
18.0373,600.000,592.90,4.80
18.1033,600.000,592.90,4.80
18.2025,600.000,592.90,4.80
18.3372,600.000,592.90,4.80
18.4047,600.000,592.90,4.80
18.5025,600.000,592.90,4.80
18.6009,600.000,592.90,4.80
18.7020,600.000,592.90,4.80
18.8373,600.000,592.90,4.80
18.9043,600.000,592.90,4.90
19.0010,600.000,592.90,4.90
19.1387,600.000,592.90,4.90
19.2024,600.000,592.90,4.90
19.3041,600.000,592.90,4.90
19.4046,600.000,592.90,4.90
19.5373,600.000,592.90,4.90
19.6388,600.000,592.90,4.90
19.7028,600.000,592.90,4.90
19.8054,600.000,592.90,4.90
19.9032,600.000,592.90,4.80
20.0375,600.000,592.90,4.80
20.1022,600.000,592.90,4.80
20.2027,600.000,592.90,4.80
20.3020,600.000,592.90,4.80
20.4059,600.000,592.90,4.80
20.5020,600.000,592.90,4.80
20.6034,600.000,592.90,4.80
20.7371,600.000,592.90,4.80
20.8374,600.000,592.90,4.80
20.9391,600.000,592.90,4.80
21.0375,600.000,592.90,4.80
21.1374,600.000,592.90,4.80
21.2038,600.000,592.90,4.80
21.3374,600.000,592.90,4.80
21.4022,600.000,592.90,4.80
21.5372,600.000,592.90,4.80
21.6021,600.000,592.90,4.80
21.7020,600.000,592.90,4.90
21.8375,600.000,592.90,4.90
21.9034,600.000,592.90,4.90
22.0375,600.000,592.90,4.90
22.1390,600.000,592.90,4.90
22.2373,600.000,592.90,4.90
22.3373,600.000,592.90,4.90
22.4035,600.000,592.90,4.80
22.5024,600.000,592.90,4.80
22.6015,600.000,592.90,4.80
22.7055,600.000,592.90,4.80
22.8374,600.000,592.90,4.80
22.9047,600.000,592.90,4.80
23.0373,600.000,592.90,4.80
23.1038,600.000,592.90,4.80
23.2057,600.000,592.90,4.80
23.3042,600.000,592.90,4.80
23.4054,600.000,592.90,4.80
23.5376,600.000,592.90,4.80
23.6389,600.000,592.90,4.80
23.7034,600.000,592.90,4.80
23.8376,600.000,592.90,4.80
23.9045,600.000,592.90,4.80
24.0041,600.000,592.90,4.80
24.1375,600.000,592.90,4.80
24.2014,600.000,592.90,4.80
24.3018,600.000,592.90,4.80
24.4375,600.000,592.90,4.80
24.5390,600.000,592.90,4.90
24.6375,600.000,592.90,4.90
24.7016,600.000,592.90,4.90
24.8031,600.000,592.90,4.80
24.9376,600.000,592.90,4.80
25.0390,600.000,592.90,4.90
25.1375,600.000,592.90,4.90
25.2014,600.000,592.90,4.90
25.3374,600.000,592.90,4.90
25.4022,600.000,592.90,4.90
25.5391,600.000,592.90,4.80
25.6376,600.000,592.90,4.80
25.7038,600.000,592.90,4.80
25.8045,600.000,592.90,4.80
25.9376,600.000,592.90,4.80
26.0393,600.000,592.90,4.90
26.1034,600.000,592.90,4.90
26.2375,600.000,592.90,4.90
26.3043,600.000,592.90,4.80
26.4375,600.000,592.90,4.80
26.5391,600.000,592.90,4.80
26.6375,600.000,592.90,4.80
26.7020,600.000,592.90,4.80
26.8031,600.000,592.90,4.80
26.9376,600.000,592.90,4.80
27.0391,600.000,592.90,4.80
27.1376,600.000,592.90,4.80
27.2038,600.000,592.90,4.80
27.3376,600.000,592.90,4.80
27.4037,600.000,592.90,4.80
27.5391,600.000,592.90,4.90
27.6378,600.000,592.90,4.90
27.7376,600.000,592.90,4.90
27.8356,600.000,592.90,4.90
27.9031,600.000,592.90,4.90
28.0372,600.000,592.90,4.80
28.1047,600.000,592.90,4.80
28.2388,600.000,592.90,4.80
28.3355,600.000,592.90,4.80
28.4056,600.000,592.90,4.80
28.5029,600.000,592.90,4.80
28.6356,600.000,592.90,4.80
28.7020,600.000,592.90,4.80
28.8022,600.000,592.90,4.80
28.9028,600.000,592.90,4.80
29.0372,600.000,592.90,4.80
29.1046,600.000,592.90,4.80
29.2022,600.000,592.90,4.80
29.3356,600.000,592.90,4.80
29.4042,600.000,592.90,4.80
29.5371,600.000,592.90,4.80
29.6038,600.000,592.90,4.80
29.7357,600.000,592.90,4.80
29.8052,600.000,592.90,4.80
29.9357,600.000,592.90,4.80
