t_s,cmd_hz,meas_hz,meas_a
9.0545,600.000,592.90,4.90
9.1019,600.000,592.90,4.90
9.1517,600.000,592.90,4.90
9.2045,600.000,592.90,4.90
9.2534,600.000,592.90,4.90
9.3058,600.000,592.90,4.90
9.3545,600.000,592.90,4.90
9.4057,600.000,592.90,4.90
9.4570,600.000,592.90,4.90
9.5058,600.000,592.90,4.90
9.5545,600.000,592.90,4.90
9.6046,600.000,592.90,4.90
9.6560,600.000,592.90,4.90
9.7056,600.000,592.90,4.90
9.7561,600.000,592.90,4.90
9.8050,600.000,592.90,4.90
9.8556,600.000,592.90,4.90
9.9057,600.000,592.90,4.90
9.9547,600.000,592.90,4.90
10.0069,600.000,592.90,4.80
10.0549,600.000,592.90,4.80
10.1045,600.000,592.90,4.80
10.1547,600.000,592.90,4.80
10.2049,600.000,592.90,4.80
10.2556,600.000,592.90,4.80
10.3027,600.000,592.90,4.80
10.3560,600.000,592.90,4.80
10.4046,600.000,592.90,4.80
10.4575,600.000,592.90,4.80
10.5046,600.000,592.90,4.80
10.5546,600.000,592.90,4.80
10.6055,600.000,592.90,4.80
10.6548,600.000,592.90,4.80
10.7046,600.000,592.90,4.80
10.7573,600.000,592.90,4.80
10.8060,600.000,592.90,4.80
10.8561,600.000,592.90,4.80
10.9023,600.000,592.90,4.80
10.9544,600.000,592.90,4.80
11.0037,600.000,592.90,4.80
11.0556,600.000,592.90,4.80
11.1057,600.000,592.90,4.80
11.1549,600.000,592.90,4.80
11.2060,600.000,592.90,4.80
11.2540,600.000,592.90,4.80
11.3064,600.000,592.90,4.80
11.3546,600.000,592.90,4.80
11.4015,600.000,592.90,4.80
11.4566,600.000,592.90,4.80
11.5060,600.000,592.90,4.80
11.5546,600.000,592.90,4.90
11.6050,600.000,592.90,4.90
11.6526,600.000,592.90,4.90
11.7039,600.000,592.90,4.90
11.7562,600.000,592.90,4.90
11.8047,600.000,592.90,4.90
11.8547,600.000,592.90,4.90
11.9048,600.000,592.90,4.90
11.9548,600.000,592.90,4.90
12.0043,600.000,592.90,4.90
12.0556,600.000,592.90,4.90
12.1060,600.000,592.90,4.90
12.1552,600.000,592.90,4.90
12.2056,600.000,592.90,4.90
12.2573,600.000,592.90,4.90
12.3047,600.000,592.90,4.90
12.3544,600.000,592.90,4.90
12.4049,600.000,592.90,4.90
12.4524,600.000,592.90,4.90
12.5061,600.000,592.90,4.90
12.5568,600.000,592.90,4.90
12.6048,600.000,592.90,4.90
12.6549,600.000,592.90,4.90
12.7047,600.000,592.90,4.90
12.7560,600.000,592.90,4.90
12.8060,600.000,592.90,4.90
12.8532,600.000,592.90,4.90
12.9060,600.000,592.90,4.90
12.9515,600.000,592.90,4.90
13.0045,600.000,592.90,4.90
13.0562,600.000,592.90,4.90
13.1057,600.000,592.90,4.90
13.1561,600.000,592.90,4.90
13.2018,600.000,592.90,4.90
13.2542,600.000,592.90,4.90
13.3073,600.000,592.90,4.90
13.3559,600.000,592.90,4.90
13.4044,600.000,592.90,4.90
13.4511,600.000,592.90,4.90
13.5049,600.000,592.90,4.90
13.5562,600.000,592.90,4.80
13.6041,600.000,592.90,4.90
13.6549,600.000,592.90,4.90
13.7046,600.000,592.90,4.90
13.7560,600.000,592.90,4.90
13.8067,600.000,592.90,4.90
13.8550,600.000,592.90,4.90
13.9026,600.000,592.90,4.90
13.9549,600.000,592.90,4.90
14.0019,600.000,592.90,4.90
14.0568,600.000,592.90,4.80
14.1050,600.000,592.90,4.80
14.1554,600.000,592.90,4.80
14.2030,600.000,592.90,4.80
14.2559,600.000,592.90,4.80
14.3061,600.000,592.90,4.80
14.3558,600.000,592.90,4.80
14.4060,600.000,592.90,4.80
14.4518,600.000,592.90,4.80
14.5050,600.000,592.90,4.80
14.5561,600.000,592.90,4.90
14.6029,600.000,592.90,4.90
14.6549,600.000,592.90,4.90
14.7026,600.000,592.90,4.90
14.7547,600.000,592.90,4.90
14.8049,600.000,592.90,4.90
14.8573,600.000,592.90,4.90
14.9052,600.000,592.90,4.90
14.9510,600.000,592.90,4.90
15.0050,600.000,592.90,4.90
15.0555,600.000,592.90,4.90
15.1061,600.000,592.90,4.90
15.1556,600.000,592.90,4.90
15.2055,600.000,592.90,4.90
15.2556,600.000,592.90,4.90
15.3043,600.000,592.90,4.90
15.3566,600.000,592.90,4.90
15.4008,600.000,592.90,4.90
15.4548,600.000,592.90,4.90
15.5020,600.000,592.90,4.90
15.5552,600.000,592.90,4.90
15.6055,600.000,592.90,4.80
15.6522,600.000,592.90,4.80
15.7055,600.000,592.90,4.80
15.7556,600.000,592.90,4.80
15.8057,600.000,592.90,4.80
15.8535,600.000,592.90,4.80
15.9057,600.000,592.90,4.80
15.9564,600.000,592.90,4.80
16.0056,600.000,592.90,4.80
16.0573,600.000,592.90,4.80
16.1069,600.000,592.90,4.80
16.1553,600.000,592.90,4.80
16.2053,600.000,592.90,4.80
16.2554,600.000,592.90,4.80
16.3014,600.000,592.90,4.80
16.3565,600.000,592.90,4.80
16.4055,600.000,592.90,4.80
16.4555,600.000,592.90,4.80
16.5055,600.000,592.90,4.80
16.5554,600.000,592.90,4.80
16.6068,600.000,592.90,4.80
16.6563,600.000,592.90,4.80
16.7067,600.000,592.90,4.80
16.7565,600.000,592.90,4.80
16.8053,600.000,592.90,4.80
16.8567,600.000,592.90,4.80
16.9057,600.000,592.90,4.80
16.9566,600.000,592.90,4.80
17.0051,600.000,592.90,4.80
17.0536,600.000,592.90,4.80
17.1017,600.000,592.90,4.80
17.1543,600.000,592.90,4.80
17.2055,600.000,592.90,4.80
17.2555,600.000,592.90,4.80
17.3059,600.000,592.90,4.80
17.3568,600.000,592.90,4.90
17.4055,600.000,592.90,4.90
17.4556,600.000,592.90,4.90
17.5055,600.000,592.90,4.90
17.5517,600.000,592.90,4.90
17.6036,600.000,592.90,4.90
17.6518,600.000,592.90,4.90
17.7064,600.000,592.90,4.90
17.7512,600.000,592.90,4.90
17.8009,600.000,592.90,4.90
17.8571,600.000,592.90,4.90
17.9053,600.000,592.90,4.90
17.9549,600.000,592.90,4.90
18.0048,600.000,592.90,4.90
18.0546,600.000,592.90,4.90
18.1061,600.000,592.90,4.90
18.1555,600.000,592.90,4.90
18.2045,600.000,592.90,4.90
18.2520,600.000,592.90,4.90
18.3048,600.000,592.90,4.90
18.3575,600.000,592.90,4.90
18.4050,600.000,592.90,4.90
18.4560,600.000,592.90,4.90
18.5045,600.000,592.90,4.90
18.5523,600.000,592.90,4.90
18.6063,600.000,592.90,4.90
18.6554,600.000,592.90,4.90
18.7053,600.000,592.90,4.90
18.7548,600.000,592.90,4.90
18.8054,600.000,592.90,4.90
18.8563,600.000,592.90,4.90
18.9053,600.000,592.90,4.90
18.9528,600.000,592.90,4.90
19.0054,600.000,592.90,4.90
19.0510,600.000,592.90,4.90
19.1063,600.000,592.90,4.90
19.1551,600.000,592.90,4.90
19.2048,600.000,592.90,4.90
19.2553,600.000,592.90,4.90
19.3054,600.000,592.90,4.90
19.3533,600.000,592.90,4.90
19.4053,600.000,592.90,4.90
19.4553,600.000,592.90,4.90
19.5054,600.000,592.90,4.90
19.5560,600.000,592.90,4.90
19.6054,600.000,592.90,4.90
19.6553,600.000,592.90,4.80
19.7054,600.000,592.90,4.80
19.7554,600.000,592.90,4.80
19.8054,600.000,592.90,4.80
19.8545,600.000,592.90,4.90
19.9055,600.000,592.90,4.90
19.9558,600.000,592.90,4.90
20.0057,600.000,592.90,4.90
20.0572,600.000,592.90,4.90
20.1057,600.000,592.90,4.90
20.1514,600.000,592.90,4.90
20.2043,600.000,592.90,4.90
20.2558,600.000,592.90,4.90
20.3045,600.000,592.90,4.90
20.3527,600.000,592.90,4.90
20.4077,600.000,592.90,4.80
20.4542,600.000,592.90,4.80
20.5060,600.000,592.90,4.80
20.5548,600.000,592.90,4.80
20.6055,600.000,592.90,4.80
20.6530,600.000,592.90,4.90
20.7053,600.000,592.90,4.90
20.7546,600.000,592.90,4.90
20.8032,600.000,592.90,4.90
20.8558,600.000,592.90,4.90
20.9076,600.000,592.90,4.90
20.9547,600.000,592.90,4.90
21.0057,600.000,592.90,4.90
21.0512,600.000,592.90,4.90
21.1012,600.000,592.90,4.90
21.1573,600.000,592.90,4.90
21.2046,600.000,592.90,4.90
21.2559,600.000,592.90,4.90
21.3047,600.000,592.90,4.90
21.3558,600.000,592.90,4.90
21.4063,600.000,592.90,4.90
21.4548,600.000,592.90,4.90
21.5045,600.000,592.90,4.90
21.5557,600.000,592.90,4.90
21.6053,600.000,592.90,4.90
21.6555,600.000,592.90,4.80
21.7044,600.000,592.90,4.80
21.7548,600.000,592.90,4.80
21.8015,600.000,592.90,4.80
21.8557,600.000,592.90,4.80
21.9061,600.000,592.90,4.80
21.9557,600.000,592.90,4.80
22.0059,600.000,592.90,4.80
22.0558,600.000,592.90,4.80
22.1014,600.000,592.90,4.80
22.1563,600.000,592.90,4.80
22.2039,600.000,592.90,4.80
22.2524,600.000,592.90,4.80
22.3044,600.000,592.90,4.80
22.3556,600.000,592.90,4.80
22.4057,600.000,592.90,4.80
22.4558,600.000,592.90,4.80
22.5046,600.000,592.90,4.80
22.5537,600.000,592.90,4.80
22.6047,600.000,592.90,4.80
22.6533,600.000,592.90,4.80
22.7053,600.000,592.90,4.80
22.7546,600.000,592.90,4.80
22.8058,600.000,592.90,4.80
22.8557,600.000,592.90,4.80
22.9071,600.000,592.90,4.80
22.9546,600.000,592.90,4.80
23.0027,600.000,592.90,4.80
23.0558,600.000,592.90,4.80
23.1058,600.000,592.90,4.80
23.1568,600.000,592.90,4.90
23.2008,600.000,592.90,4.90
23.2557,600.000,592.90,4.90
23.3045,600.000,592.90,4.90
23.3545,600.000,592.90,4.90
23.4058,600.000,592.90,4.90
23.4574,600.000,592.90,4.90
23.5058,600.000,592.90,4.90
23.5545,600.000,592.90,4.90
23.6048,600.000,592.90,4.90
23.6536,600.000,592.90,4.90
23.7066,600.000,592.90,4.90
23.7557,600.000,592.90,4.90
23.8057,600.000,592.90,4.90
23.8557,600.000,592.90,4.90
23.9056,600.000,592.90,4.90
23.9571,600.000,592.90,4.90
24.0044,600.000,592.90,4.90
24.0546,600.000,592.90,4.90
24.1056,600.000,592.90,4.90
24.1558,600.000,592.90,4.90
24.2072,600.000,592.90,4.90
24.2548,600.000,592.90,4.90
24.3020,600.000,592.90,4.90
24.3546,600.000,592.90,4.90
24.4037,600.000,592.90,4.90
24.4556,600.000,592.90,4.90
24.5058,600.000,592.90,4.90
24.5547,600.000,592.90,4.90
24.6057,600.000,592.90,4.90
24.6550,600.000,592.90,4.90
24.7061,600.000,592.90,4.90
24.7548,600.000,592.90,4.90
24.8045,600.000,592.90,4.90
24.8544,600.000,592.90,4.90
24.9057,600.000,592.90,4.90
24.9562,600.000,592.90,4.80
25.0049,600.000,592.90,4.80
25.0558,600.000,592.90,4.80
25.1045,600.000,592.90,4.80
25.1515,600.000,592.90,4.80
25.2060,600.000,592.90,4.90
25.2545,600.000,592.90,4.90
25.3058,600.000,592.90,4.90
25.3536,600.000,592.90,4.90
25.4059,600.000,592.90,4.90
25.4550,600.000,592.90,4.80
25.5060,600.000,592.90,4.80
25.5547,600.000,592.90,4.80
25.6048,600.000,592.90,4.80
25.6567,600.000,592.90,4.90
25.7050,600.000,592.90,4.90
25.7557,600.000,592.90,4.80
25.8046,600.000,592.90,4.80
25.8547,600.000,592.90,4.80
25.9047,600.000,592.90,4.80
25.9577,600.000,592.90,4.90
26.0057,600.000,592.90,4.90
26.0559,600.000,592.90,4.90
26.1061,600.000,592.90,4.90
26.1545,600.000,592.90,4.90
26.2062,600.000,592.90,4.90
26.2545,600.000,592.90,4.90
26.3046,600.000,592.90,4.90
26.3560,600.000,592.90,4.90
26.4045,600.000,592.90,4.90
26.4561,600.000,592.90,4.90
26.5060,600.000,592.90,4.90
26.5560,600.000,592.90,4.90
26.6044,600.000,592.90,4.90
26.6517,600.000,592.90,4.90
26.7060,600.000,592.90,4.90
26.7544,600.000,592.90,4.90
26.8058,600.000,592.90,4.90
26.8546,600.000,592.90,4.90
26.9049,600.000,592.90,4.90
26.9559,600.000,592.90,4.90
27.0059,600.000,592.90,4.90
27.0558,600.000,592.90,4.90
27.1058,600.000,592.90,4.90
27.1550,600.000,592.90,4.90
27.2064,600.000,592.90,4.90
27.2540,600.000,592.90,4.90
27.3058,600.000,592.90,4.90
27.3547,600.000,592.90,4.90
27.4059,600.000,592.90,4.90
27.4529,600.000,592.90,4.80
27.5028,600.000,592.90,4.80
27.5546,600.000,592.90,4.80
27.6040,600.000,592.90,4.80
27.6569,600.000,592.90,4.80
27.7059,600.000,592.90,4.80
27.7556,600.000,592.90,4.80
27.8053,600.000,592.90,4.80
27.8558,600.000,592.90,4.80
27.9045,600.000,592.90,4.80
27.9553,600.000,592.90,4.80
28.0056,600.000,592.90,4.80
28.0545,600.000,592.90,4.80
28.1045,600.000,592.90,4.80
28.1567,600.000,592.90,4.80
28.2056,600.000,592.90,4.80
28.2545,600.000,592.90,4.80
28.3045,600.000,592.90,4.80
28.3513,600.000,592.90,4.80
28.4058,600.000,592.90,4.80
28.4540,600.000,592.90,4.80
28.5045,600.000,592.90,4.80
28.5547,600.000,592.90,4.80
28.6057,600.000,592.90,4.80
28.6536,600.000,592.90,4.80
28.7057,600.000,592.90,4.90
28.7559,600.000,592.90,4.90
28.8058,600.000,592.90,4.90
28.8559,600.000,592.90,4.90
28.9046,600.000,592.90,4.90
28.9519,600.000,592.90,4.90
29.0057,600.000,592.90,4.90
29.0559,600.000,592.90,4.90
29.1029,600.000,592.90,4.90
29.1552,600.000,592.90,4.90
29.2048,600.000,592.90,4.90
29.2522,600.000,592.90,4.90
29.3044,600.000,592.90,4.90
29.3556,600.000,592.90,4.90
29.4045,600.000,592.90,4.90
29.4546,600.000,592.90,4.90
29.5069,600.000,592.90,4.90
29.5557,600.000,592.90,4.90
29.6043,600.000,592.90,4.90
29.6544,600.000,592.90,4.90
29.7059,600.000,592.90,4.90
29.7553,600.000,592.90,4.90
29.8006,600.000,592.90,4.90
29.8545,600.000,592.90,4.90
29.9019,600.000,592.90,4.90
29.9546,600.000,592.90,4.90
